,kind,distance,mean,low_ci,high_ci
24,KmerZFs_11_0,6000,0.004638759910800949,0.004346304949527137,0.004953354042015638
25,KmerZFs_11_0,6250,0.004739068397803321,0.004417317857260262,0.005060274186909236
26,KmerZFs_11_0,6500,0.004867188191832793,0.004503520290296109,0.005224419731556785
27,KmerZFs_11_0,6750,0.004770491179523183,0.00446880019319816,0.005135149662620986
28,KmerZFs_11_0,7000,0.004793987777040998,0.004464090725043774,0.0051853318038347805
29,KmerZFs_11_0,7250,0.004732712811753028,0.004379180481606377,0.005110513122687545
30,KmerZFs_11_0,7500,0.0046129758116348115,0.004299874155590379,0.004948382146674873
31,KmerZFs_11_0,7750,0.004486646720615665,0.004162467124556734,0.004770014590724859
32,KmerZFs_11_0,8000,0.004595414979817497,0.004298998441735081,0.0049665143762616035
33,KmerZFs_11_0,8250,0.004651077127607268,0.004361807400644781,0.004989565948552075
34,KmerZFs_11_0,8500,0.004713079064705618,0.004421034967203214,0.00501594366626101
35,KmerZFs_11_0,8750,0.0046140640962839775,0.0043357731711278795,0.004964646050797652
36,KmerZFs_11_0,9000,0.004680202686458601,0.004345045464276633,0.005025116017398686
37,KmerZFs_11_0,9250,0.004604851108246205,0.004309221083783003,0.0049210661074903005
